card_id,reg_num,reg_date,file_id,ext,file_name,title,tmp_path,download_status,mime_type,pdf_path,convert_status
790,2769,2020-01-17,41499,.docx,2769_Порівняльна таблиця (20.01.2020),Порівняльна таблиця (20.01.2020),dataset_comparative_2020_2026\comparative_files\2769_Порівняльна таблиця (20.01.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2769_Порівняльна таблиця (20.01.2020).pdf,OK
790,2769,2020-01-17,137034,.pdf,2769_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\2769_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\2769_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
836,3018,2020-02-05,27669,.docx,3018_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3018_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3018_Порівняльна таблиця (11.02.2020).pdf,OK
840,3040,2020-02-10,27694,.docx,3040_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3040_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3040_Порівняльна таблиця (11.02.2020).pdf,OK
842,3041,2020-02-10,27703,.docx,3041_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3041_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3041_Порівняльна таблиця (11.02.2020).pdf,OK
844,3042,2020-02-10,27716,.docx,3042_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3042_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3042_Порівняльна таблиця (11.02.2020).pdf,OK
846,3043,2020-02-10,27729,.docx,3043_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3043_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3043_Порівняльна таблиця (11.02.2020).pdf,OK
848,3044,2020-02-10,27744,.docx,3044_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3044_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3044_Порівняльна таблиця (11.02.2020).pdf,OK
851,3045,2020-02-10,27769,.docx,3045_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3045_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3045_Порівняльна таблиця (11.02.2020).pdf,OK
852,3046,2020-02-10,27774,.docx,3046_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3046_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3046_Порівняльна таблиця (11.02.2020).pdf,OK
855,3048,2020-02-10,27785,.docx,3048_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3048_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3048_Порівняльна таблиця (11.02.2020).pdf,OK
855,3048,2020-02-10,416228,.pdf,3048_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),dataset_comparative_2020_2026\comparative_files\3048_Порівняльна таблиця (Друге читання).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\3048_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
855,3048,2020-02-10,516320,.pdf,3048_Порівняльна таблиця (Друге читання),Порівняльна таблиця (Друге читання),,SKIP_EXISTS,,dataset_comparative_2020_2026\pdf\3048_Порівняльна таблиця (Друге читання).pdf,SKIP_ALREADY_PDF
857,2797,2020-01-23,27809,.docx,2797_Порівняльна таблиця (доопрацьований) (11.02.2020),Порівняльна таблиця (доопрацьований) (11.02.2020),dataset_comparative_2020_2026\comparative_files\2797_Порівняльна таблиця (доопрацьований) (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2797_Порівняльна таблиця (доопрацьований) (11.02.2020).pdf,OK
860,3049,2020-02-10,27817,.docx,3049_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3049_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3049_Порівняльна таблиця (11.02.2020).pdf,OK
864,2798-1,2020-02-10,28549,.docx,2798-1_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\2798-1_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2798-1_Порівняльна таблиця (11.02.2020).pdf,OK
866,2798,2020-01-23,27861,.docx,2798_Порівняльна таблиця (24.01.2020),Порівняльна таблиця (24.01.2020),dataset_comparative_2020_2026\comparative_files\2798_Порівняльна таблиця (24.01.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2798_Порівняльна таблиця (24.01.2020).pdf,OK
871,2709-1,2020-01-16,27980,.docx,2709-1_Порівняльна таблиця (20.01.2020),Порівняльна таблиця (20.01.2020),dataset_comparative_2020_2026\comparative_files\2709-1_Порівняльна таблиця (20.01.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2709-1_Порівняльна таблиця (20.01.2020).pdf,OK
877,3056,2020-02-11,28009,.docx,3056_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3056_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3056_Порівняльна таблиця (11.02.2020).pdf,OK
887,2798-2,2020-02-10,28076,.docx,2798-2_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\2798-2_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2798-2_Порівняльна таблиця (11.02.2020).pdf,OK
889,3050,2020-02-10,28094,.docx,3050_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3050_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3050_Порівняльна таблиця (11.02.2020).pdf,OK
876,2693-1,2020-01-15,28003,.docx,2693-1_Порівняльна таблиця (16.01.2020),Порівняльна таблиця (16.01.2020),dataset_comparative_2020_2026\comparative_files\2693-1_Порівняльна таблиця (16.01.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2693-1_Порівняльна таблиця (16.01.2020).pdf,OK
910,3058,2020-02-11,28250,.docx,3058_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3058_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3058_Порівняльна таблиця (11.02.2020).pdf,OK
912,3057,2020-02-11,28263,.docx,3057_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3057_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3057_Порівняльна таблиця (11.02.2020).pdf,OK
914,3059,2020-02-11,28277,.docx,3059_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3059_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3059_Порівняльна таблиця (11.02.2020).pdf,OK
914,3059,2020-02-11,637105,.pdf,3059_Порівняльна таблиця (доопрацьований) (30.03.2021),Порівняльна таблиця (доопрацьований) (30.03.2021),dataset_comparative_2020_2026\comparative_files\3059_Порівняльна таблиця (доопрацьований) (30.03.2021).pdf,OK,application/pdf,dataset_comparative_2020_2026\pdf\3059_Порівняльна таблиця (доопрацьований) (30.03.2021).pdf,SKIP_ALREADY_PDF
918,3025-1,2020-02-10,28297,.docx,3025-1_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3025-1_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3025-1_Порівняльна таблиця (11.02.2020).pdf,OK
948,2671-1,2020-01-11,41476,.docx,2671-1_Порівняльна таблиця (13.01.2020),Порівняльна таблиця (13.01.2020),dataset_comparative_2020_2026\comparative_files\2671-1_Порівняльна таблиця (13.01.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\2671-1_Порівняльна таблиця (13.01.2020).pdf,OK
919,3052,2020-02-10,28351,.docx,3052_Порівняльна таблиця (11.02.2020),Порівняльна таблиця (11.02.2020),dataset_comparative_2020_2026\comparative_files\3052_Порівняльна таблиця (11.02.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3052_Порівняльна таблиця (11.02.2020).pdf,OK
919,3052,2020-02-10,333007,.docx,3052_Порівняльна таблиця (доопрацьований) (21.10.2020),Порівняльна таблиця (доопрацьований) (21.10.2020),dataset_comparative_2020_2026\comparative_files\3052_Порівняльна таблиця (доопрацьований) (21.10.2020).docx,OK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,D:\DIPLOM\PdfParserVRU\dataset_comparative_2020_2026\pdf\3052_Порівняльна таблиця (доопрацьований) (21.10.2020).pdf,OK
